run_id,timestamp,worker,src_path,dst_path,size_bytes,mtime_unix,hash,decision,reason,note,duration_ms,rsync_exit,error_msg,tool,attempts,verified
4d1dfbc797434754ad902f216e968c7f,2025-10-18T02:05:01.922441+00:00,fileops-worker_0,data/source_f/file2.iso,/home/pierringshot/FileOPS-Toolkit/data/mirror_destination/source_f/file2.iso,16,1760652632.114779,ce224d15b66a41110d5ec497ffa9cac4,copy,mirror_mode,,0.0,0,,rsync,0,
4d1dfbc797434754ad902f216e968c7f,2025-10-18T02:05:01.922601+00:00,fileops-worker_1,data/source_f/file1.iso,/home/pierringshot/FileOPS-Toolkit/data/mirror_destination/source_f/file1.iso,17,1760652632.114779,8ac018c265d4a1e997ba202ef7063e67,copy,mirror_mode,,0.0,0,,rsync,0,
4d1dfbc797434754ad902f216e968c7f,2025-10-18T02:05:01.922638+00:00,fileops-worker_0,data/source_d/file1.iso,/home/pierringshot/FileOPS-Toolkit/data/mirror_destination/source_d/file1.iso,17,1760652632.114779,8ac018c265d4a1e997ba202ef7063e67,copy,mirror_mode,,0.0,0,,rsync,0,
4d1dfbc797434754ad902f216e968c7f,2025-10-18T02:05:01.922658+00:00,fileops-worker_1,data/source_d/file3.iso,/home/pierringshot/FileOPS-Toolkit/data/mirror_destination/source_d/file3.iso,17,1760652632.114779,fb9ca3de466c5e579dc8aaf5f1e6940e,copy,mirror_mode,,0.0,0,,rsync,0,
